"hvfhs_license_num","dispatching_base_num","originating_base_num","request_datetime","on_scene_datetime","pickup_datetime","dropoff_datetime","PULocationID","DOLocationID","trip_miles","trip_time","base_passenger_fare","tolls","bcf","sales_tax","congestion_surcharge","airport_fee","tips","driver_pay","shared_request_flag","shared_match_flag","access_a_ride_flag","wav_request_flag","wav_match_flag"
"HV0003","B02864","B02864","2020-04-30 21:01:42","2020-04-30 21:06:44","2020-04-30 21:08:52","2020-04-30 21:16:01",51,3,2.85,429,9.59,0,0.24,0.85,0,NA,0,6.73,"N","N"," ","N","N"
"HV0003","B02864","B02864","2020-04-30 21:20:21","2020-04-30 21:24:44","2020-04-30 21:26:30","2020-04-30 21:30:54",259,259,0.95,264,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02864","B02864","2020-04-30 21:33:21","2020-04-30 21:35:24","2020-04-30 21:36:01","2020-04-30 21:46:27",254,208,5.12,626,16.73,0,0.42,1.48,0,NA,0,10.88,"N","N"," ","N","N"
"HV0003","B02864","B02864","2020-04-30 21:53:01","2020-04-30 21:56:20","2020-04-30 21:57:53","2020-04-30 22:09:46",185,168,7.17,713,20.28,0,0.51,1.8,0,NA,0,13.87,"N","N"," ","N","N"
"HV0003","B02870","B02870","2020-04-30 21:26:37","2020-04-30 21:32:19","2020-04-30 21:33:55","2020-04-30 21:44:24",168,69,2.31,629,11.65,0,0.29,1.03,0,NA,0,7.81,"N","N"," ","N","N"
"HV0003","B02870","B02870","2020-04-30 21:43:36","2020-04-30 21:46:15","2020-04-30 21:48:30","2020-04-30 22:09:54",69,226,12.51,1284,32.66,6.12,0.97,3.44,0,NA,0,24.55,"N","N"," ","N","N"
"HV0003","B02617","B02617","2020-04-30 20:58:18","2020-04-30 21:01:53","2020-04-30 21:02:51","2020-04-30 21:11:03",91,39,2.15,492,9.14,0,0.23,0.81,0,NA,0,6.49,"N","N"," ","N","N"
"HV0003","B02617","B02617","2020-04-30 21:15:18","2020-04-30 21:16:29","2020-04-30 21:18:58","2020-04-30 21:25:11",72,77,1.29,373,6.99,0,0.17,0.62,0,NA,0,5.39,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 21:16:52",NA,"2020-04-30 21:27:01","2020-04-30 21:40:59",198,256,2.468,838,12.84,0,0.32,1.14,0,NA,0,11.14,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 21:39:50",NA,"2020-04-30 21:43:57","2020-04-30 22:11:45",256,76,5.238,1668,24.94,0,0.62,2.21,0,NA,0,19.78,"N","N","N","N","N"
"HV0003","B02395","B02395","2020-04-30 21:00:15","2020-04-30 21:04:24","2020-04-30 21:05:20","2020-04-30 21:18:16",106,188,3.79,776,15.91,0,0,0,0,NA,0,10.67,"N","N"," ","N","N"
"HV0003","B02395","B02395","2020-04-30 21:18:15","2020-04-30 21:20:41","2020-04-30 21:23:19","2020-04-30 21:30:05",188,89,1.43,406,7.33,0,0,0,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02395","B02395","2020-04-30 21:33:19","2020-04-30 21:35:48","2020-04-30 21:37:31","2020-04-30 21:49:53",188,225,3.26,742,14.63,0,0,0,0,NA,0,9.8,"N","N"," ","N","N"
"HV0003","B02395","B02395","2020-04-30 21:54:21","2020-04-30 21:55:44","2020-04-30 21:58:33","2020-04-30 22:10:22",17,35,3.73,709,15.84,0,0,0,0,NA,0,10.05,"N","N"," ","N","N"
"HV0003","B02875","B02875","2020-04-30 21:19:50","2020-04-30 21:20:42","2020-04-30 21:22:50","2020-04-30 21:28:46",35,77,0.94,357,8.02,0,0.2,0.71,0,NA,0,5.91,"N","N"," ","N","N"
"HV0003","B02875","B02875","2020-04-30 21:29:38","2020-04-30 21:34:58","2020-04-30 21:36:20","2020-04-30 21:46:53",76,39,2.79,633,12.42,0,0.31,1.1,0,NA,0,8.37,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 21:19:35","2020-04-30 21:20:35","2020-04-30 21:21:38","2020-04-30 21:35:45",235,78,2.73,847,13.18,0,0.33,1.17,0,NA,0,10.1,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 21:39:37","2020-04-30 21:41:15","2020-04-30 21:43:23","2020-04-30 21:54:12",20,254,3.15,649,11.54,0,0.29,1.02,0,NA,0,8.9,"N","N"," ","N","N"
"HV0003","B02864","B02864","2020-04-30 21:09:44","2020-04-30 21:10:00","2020-04-30 21:12:51","2020-04-30 21:21:22",168,168,1.63,511,9.45,0,0.24,0.84,0,NA,0,6.98,"N","N"," ","N","N"
"HV0003","B02864","B02864","2020-04-30 21:21:10","2020-04-30 21:22:19","2020-04-30 21:24:10","2020-04-30 21:34:05",168,126,3.08,595,12.47,0,0.31,1.11,0,NA,0,8.38,"N","N"," ","N","N"
"HV0003","B02869","B02869","2020-04-30 21:03:41","2020-04-30 21:10:14","2020-04-30 21:13:40","2020-04-30 21:25:08",85,61,1.94,688,9.06,0,0.23,0.8,0,NA,0,7.9,"N","N"," ","N","N"
"HV0003","B02869","B02869","2020-04-30 21:25:19","2020-04-30 21:25:58","2020-04-30 21:27:57","2020-04-30 21:36:53",61,225,1.79,536,8.11,0,0.2,0.72,0,NA,0,6.46,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 20:59:52",NA,"2020-04-30 21:02:36","2020-04-30 21:13:56",41,143,3.071,680,17.07,0,0.43,1.51,2.75,NA,0,10.1,"N","N","N","N","Y"
"HV0005","B02510",NA,"2020-04-30 21:14:44",NA,"2020-04-30 21:21:00","2020-04-30 21:25:15",239,238,1.092,255,7.3,0,0.18,0.65,2.75,NA,2,5.47,"N","N","N","N","Y"
"HV0003","B02884","B02884","2020-04-30 20:55:09","2020-04-30 21:01:51","2020-04-30 21:03:30","2020-04-30 21:10:35",139,205,1.95,425,8.44,0,0.21,0.75,0,NA,0,5.83,"N","N"," ","N","N"
"HV0003","B02884","B02884","2020-04-30 21:04:45","2020-04-30 21:16:43","2020-04-30 21:19:19","2020-04-30 21:29:02",218,205,1.56,583,9.18,0,0.23,0.81,0,NA,0,6.71,"N","N"," ","N","N"
"HV0003","B02884","B02884","2020-04-30 21:25:21","2020-04-30 21:33:15","2020-04-30 21:35:56","2020-04-30 21:54:45",205,265,9.61,1129,32.39,0,0.81,2.87,0,NA,0,23.92,"N","N"," ","N","N"
"HV0003","B02765","B02765","2020-04-30 20:57:23","2020-04-30 21:04:55","2020-04-30 21:07:11","2020-04-30 21:21:20",64,265,3.72,849,12.5,0,0.36,1.11,0,NA,2,13.08,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 21:29:47",NA,"2020-04-30 21:49:46","2020-04-30 22:05:20",181,177,4.651,934,17.56,0,0.44,1.56,0,NA,0,12.98,"N","N","N","N","N"
"HV0003","B02876","B02876","2020-04-30 21:13:52","2020-04-30 21:14:05","2020-04-30 21:17:06","2020-04-30 21:37:43",48,25,8.11,1237,25.47,0,0.64,2.26,2.75,NA,0,19.3,"N","N"," ","N","N"
"HV0003","B02869","B02869","2020-04-30 21:06:59","2020-04-30 21:10:55","2020-04-30 21:12:30","2020-04-30 21:21:00",76,35,1.96,510,9.11,0,0.23,0.81,0,NA,0,6.43,"N","N"," ","N","N"
"HV0003","B02869","B02869","2020-04-30 21:23:33","2020-04-30 21:25:55","2020-04-30 21:27:21","2020-04-30 21:32:58",72,72,1.16,337,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02869","B02869","2020-04-30 21:39:21","2020-04-30 21:39:47","2020-04-30 21:40:56","2020-04-30 21:51:10",71,39,2.79,614,10.9,0,0.27,0.97,0,NA,0,8.21,"N","N"," ","N","N"
"HV0003","B02872","B02872","2020-04-30 21:02:46","2020-04-30 21:04:26","2020-04-30 21:05:53","2020-04-30 21:19:46",220,32,6.26,833,16.39,0,0.49,1.46,0,NA,3,13.87,"N","N"," ","N","N"
"HV0003","B02682","B02682","2020-04-30 21:10:11","2020-04-30 21:11:50","2020-04-30 21:14:30","2020-04-30 21:39:12",232,179,8.6,1482,36.24,0,0.91,3.22,2.75,NA,0,21.88,"N","N"," ","N","N"
"HV0003","B02682","B02682","2020-04-30 21:40:37","2020-04-30 21:45:41","2020-04-30 21:47:42","2020-04-30 22:00:34",146,42,7.05,772,20.61,0,0.52,1.83,2.75,NA,0,14.23,"N","N"," ","N","N"
"HV0003","B02765","B02765","2020-04-30 21:07:32","2020-04-30 21:13:18","2020-04-30 21:15:59","2020-04-30 21:26:41",255,80,1.48,642,-1.06,0,0.23,0.83,0,NA,0,7,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 21:04:26","2020-04-30 21:08:05","2020-04-30 21:08:49","2020-04-30 21:25:49",168,173,8.21,1020,24.3,6.12,0.76,2.7,0,NA,0,17.59,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 21:30:02","2020-04-30 21:33:17","2020-04-30 21:36:09","2020-04-30 22:00:04",82,235,11.89,1435,33.08,6.12,0.98,3.48,0,NA,0,25.12,"N","N"," ","N","N"
"HV0003","B02867","B02867","2020-04-30 21:17:58","2020-04-30 21:23:21","2020-04-30 21:24:18","2020-04-30 21:37:57",165,188,3.27,819,12.67,0,0.32,1.12,0,NA,0,10.46,"N","N"," ","N","N"
"HV0003","B02867","B02867","2020-04-30 21:39:13","2020-04-30 21:39:23","2020-04-30 21:42:40","2020-04-30 21:50:06",188,71,1.22,446,7.5,0,0.19,0.67,0,NA,0,5.77,"N","N"," ","N","N"
"HV0003","B02879","B02879","2020-04-30 20:59:30","2020-04-30 21:01:17","2020-04-30 21:04:02","2020-04-30 21:16:47",42,69,2.62,765,13.2,0,0.33,1.17,0,NA,0,9.28,"N","N"," ","N","N"
"HV0003","B02879","B02879","2020-04-30 21:17:08","2020-04-30 21:17:16","2020-04-30 21:18:35","2020-04-30 21:28:06",69,78,2.45,571,10.95,0,0.27,0.97,0,NA,0,7.48,"N","N"," ","N","N"
"HV0003","B02879","B02879","2020-04-30 21:28:39","2020-04-30 21:30:11","2020-04-30 21:32:14","2020-04-30 21:36:46",78,78,0.87,272,7.3,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02879","B02879","2020-04-30 21:37:12","2020-04-30 21:38:48","2020-04-30 21:40:51","2020-04-30 21:46:16",78,47,1.75,325,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02882","B02882","2020-04-30 21:11:37","2020-04-30 21:13:11","2020-04-30 21:15:13","2020-04-30 21:20:34",61,177,0.89,321,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 21:01:48",NA,"2020-04-30 21:05:19","2020-04-30 21:12:53",74,41,1.632,454,9.13,0,0.23,0.81,0,NA,0,5.61,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 21:24:45",NA,"2020-04-30 21:28:25","2020-04-30 21:37:59",42,235,2.794,574,11,0,0.28,0.98,0,NA,0,7.91,"N","N","N","N","N"
"HV0003","B02878","B02878","2020-04-30 21:01:03","2020-04-30 21:03:49","2020-04-30 21:04:52","2020-04-30 21:07:33",35,35,0.69,161,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02878","B02878","2020-04-30 21:09:06","2020-04-30 21:10:21","2020-04-30 21:11:56","2020-04-30 21:17:59",35,35,1.25,363,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02878","B02878","2020-04-30 21:05:07","2020-04-30 21:13:37","2020-04-30 21:14:44","2020-04-30 21:42:07",6,68,15.11,1643,39.11,19,1.45,5.16,2.75,NA,0,30.64,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 21:18:42",NA,"2020-04-30 21:24:30","2020-04-30 21:41:23",220,24,9.326,1013,22.53,2.43,0.62,2.21,2.75,NA,0,18.83,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 21:46:41",NA,"2020-04-30 21:52:57","2020-04-30 22:08:06",24,220,8.473,909,26.27,2.42,0.72,2.55,0,NA,0,17.02,"N","N","N","N","N"
"HV0003","B02872","B02872","2020-04-30 21:09:13","2020-04-30 21:13:06","2020-04-30 21:15:37","2020-04-30 21:32:03",216,205,3.62,986,15.05,0,0.38,1.34,0,NA,0,12.24,"N","N"," ","N","N"
"HV0003","B02872","B02872","2020-04-30 21:33:50","2020-04-30 21:38:41","2020-04-30 21:40:50","2020-04-30 21:53:48",10,215,1.84,778,7.91,0,0.2,0.7,0,NA,0,8.54,"N","N"," ","N","N"
"HV0003","B02870","B02870","2020-04-30 21:00:54","2020-04-30 21:03:46","2020-04-30 21:05:47","2020-04-30 21:11:37",78,167,1.36,350,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02870","B02870","2020-04-30 21:15:22","2020-04-30 21:18:42","2020-04-30 21:19:46","2020-04-30 21:29:31",78,250,2.38,585,9.69,0,0.24,0.86,0,NA,0,7.52,"N","N"," ","N","N"
"HV0003","B02867","B02867","2020-04-30 21:10:31","2020-04-30 21:14:44","2020-04-30 21:16:21","2020-04-30 21:21:42",7,129,1.88,321,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02867","B02867","2020-04-30 21:25:15","2020-04-30 21:27:00","2020-04-30 21:28:40","2020-04-30 21:39:18",129,173,1.73,638,9.16,0,0.23,0.81,0,NA,0,7.24,"N","N"," ","N","N"
"HV0003","B02867","B02867","2020-04-30 21:36:08","2020-04-30 21:40:36","2020-04-30 21:42:24","2020-04-30 21:50:17",82,129,1.69,473,8.02,0,0.2,0.71,0,NA,0,5.83,"N","N"," ","N","N"
"HV0003","B02877","B02877","2020-04-30 21:53:32","2020-04-30 21:55:33","2020-04-30 21:57:10","2020-04-30 22:10:31",212,75,6.84,801,21.72,0,0.53,1.93,0,NA,0,14.25,"N","N"," ","N","N"
"HV0003","B02835","B02835","2020-04-30 21:11:38","2020-04-30 21:17:22","2020-04-30 21:18:36","2020-04-30 21:35:35",174,265,8.26,1019,27.83,0,0.82,2.48,0,NA,4.66,21.39,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 21:07:42",NA,"2020-04-30 21:16:57","2020-04-30 21:28:44",47,136,2.883,707,14.04,0,0.35,1.25,0,NA,0,9.12,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 21:41:16",NA,"2020-04-30 21:45:51","2020-04-30 21:49:30",254,254,0.913,219,7.3,0,0.18,0.65,0,NA,0,5.47,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 20:57:58",NA,"2020-04-30 21:12:47","2020-04-30 21:27:44",36,49,2.974,897,12.95,0,0.32,1.15,0,NA,0,10.81,"N","N","N","N","N"
"HV0003","B02682","B02682","2020-04-30 21:31:49","2020-04-30 21:33:42","2020-04-30 21:36:22","2020-04-30 22:00:49",49,168,12.54,1467,34.87,6.12,1.02,3.64,0,NA,0,26.1,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 20:52:08",NA,"2020-04-30 21:01:02","2020-04-30 21:20:20",78,259,5.587,1158,17.88,0,0.45,1.59,0,NA,0,15.9,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 21:18:08",NA,"2020-04-30 21:27:09","2020-04-30 21:38:12",254,265,6.145,663,18.07,0,0.45,1.6,0,NA,0,13.75,"N","N","N","N","N"
"HV0003","B02617","B02617","2020-04-30 21:32:19","2020-04-30 21:33:41","2020-04-30 21:35:20","2020-04-30 21:38:38",254,32,0.86,198,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02617","B02617","2020-04-30 21:45:03","2020-04-30 21:46:01","2020-04-30 21:47:40","2020-04-30 21:59:56",213,136,4.52,736,13.83,0,0.35,1.23,0,NA,0,11.14,"N","N"," ","N","N"
"HV0003","B02875","B02875","2020-04-30 21:13:45","2020-04-30 21:15:47","2020-04-30 21:17:08","2020-04-30 21:27:44",250,32,2.37,636,10.67,0,0.27,0.95,0,NA,0,7.94,"N","N"," ","N","N"
"HV0003","B02765","B02765","2020-04-30 21:24:27","2020-04-30 21:30:30","2020-04-30 21:31:30","2020-04-30 21:36:55",17,49,1.08,325,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02872","B02872","2020-04-30 21:03:13","2020-04-30 21:09:18","2020-04-30 21:11:24","2020-04-30 21:20:08",41,166,0.98,524,9.44,0,0.24,0.84,0,NA,0,6.8,"N","N"," ","N","N"
"HV0003","B02872","B02872","2020-04-30 21:25:14","2020-04-30 21:25:46","2020-04-30 21:26:35","2020-04-30 21:38:45",42,229,5.6,730,16.42,0,0.41,1.46,2.75,NA,0,12.28,"N","N"," ","N","N"
"HV0003","B02872","B02872","2020-04-30 21:40:39","2020-04-30 21:43:14","2020-04-30 21:44:13","2020-04-30 21:57:48",140,166,3.8,815,15.78,0,0.39,1.4,2.75,NA,0,11.01,"N","N"," ","N","N"
"HV0003","B02864","B02864","2020-04-30 21:07:16","2020-04-30 21:08:25","2020-04-30 21:09:53","2020-04-30 21:16:58",36,37,1.27,425,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02864","B02864","2020-04-30 21:17:48","2020-04-30 21:21:17","2020-04-30 21:24:05","2020-04-30 21:29:57",36,198,1.07,352,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02864","B02864","2020-04-30 21:29:42","2020-04-30 21:35:41","2020-04-30 21:37:15","2020-04-30 21:46:54",37,80,2.27,579,10.2,0,0.26,0.91,0,NA,0,7.35,"N","N"," ","N","N"
"HV0003","B02864","B02864","2020-04-30 21:47:07","2020-04-30 21:50:41","2020-04-30 21:52:08","2020-04-30 22:05:01",80,226,3.31,773,13.16,0,0.33,1.17,0,NA,0,10.12,"N","N"," ","N","N"
"HV0003","B02870","B02870","2020-04-30 21:09:25","2020-04-30 21:14:00","2020-04-30 21:17:48","2020-04-30 21:34:04",213,42,6.63,976,21.17,0,0.53,1.88,0,NA,0,15.48,"N","N"," ","N","N"
"HV0003","B02870","B02870","2020-04-30 21:44:23","2020-04-30 21:45:16","2020-04-30 21:48:13","2020-04-30 21:51:59",166,41,0.62,227,7.65,0,0.19,0.68,0,NA,0,5.63,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 21:05:38",NA,"2020-04-30 21:11:26","2020-04-30 21:26:54",26,123,3.032,928,13.46,0,0.34,1.19,0,NA,0,11.14,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 21:26:29",NA,"2020-04-30 21:34:21","2020-04-30 21:42:02",133,257,1.299,461,7.3,0,0.18,0.65,0,NA,0,5.47,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 21:51:36",NA,"2020-04-30 21:56:22","2020-04-30 22:33:11",188,41,15.491,2209,47.59,1.24,1.22,4.33,0,NA,0,35.7,"N","N","N","N","N"
"HV0003","B02877","B02877","2020-04-30 21:03:31","2020-04-30 21:04:13","2020-04-30 21:06:57","2020-04-30 21:17:19",65,231,2.21,622,9.89,0,0.25,0.88,2.75,NA,0,7.64,"N","N"," ","N","N"
"HV0003","B02877","B02877","2020-04-30 21:25:31","2020-04-30 21:27:04","2020-04-30 21:29:41","2020-04-30 21:39:32",65,17,2.12,591,9.67,0,0.24,0.86,0,NA,0,7.29,"N","N"," ","N","N"
"HV0003","B02877","B02877","2020-04-30 21:39:48","2020-04-30 21:41:00","2020-04-30 21:42:07","2020-04-30 22:00:37",17,63,5.47,1110,21.64,0,0.54,1.92,0,NA,0,15.31,"N","N"," ","N","N"
"HV0003","B02835","B02835","2020-04-30 21:04:01","2020-04-30 21:06:21","2020-04-30 21:07:23","2020-04-30 21:17:46",186,265,4.62,623,18.44,20,0.96,0,0,NA,0,12.18,"N","N"," ","N","N"
"HV0003","B02835","B02835","2020-04-30 21:45:01","2020-04-30 21:47:53","2020-04-30 21:49:57","2020-04-30 21:58:47",114,68,2.16,531,10.63,0,0.27,0.94,2.75,NA,0,7.73,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 21:05:38","2020-04-30 21:11:00","2020-04-30 21:16:32","2020-04-30 21:28:00",186,140,3.09,688,26.04,0,0.77,2.32,2.75,NA,4.78,18.79,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 21:24:37","2020-04-30 21:28:01","2020-04-30 21:29:14","2020-04-30 21:42:21",140,13,6.98,787,37.13,0,1.22,3.32,2.75,NA,11.1,27.83,"N","N"," ","N","N"
"HV0003","B02876","B02876","2020-04-30 21:02:56","2020-04-30 21:06:59","2020-04-30 21:07:34","2020-04-30 21:29:00",234,169,11.19,1286,34.2,0,0.86,3.04,2.75,NA,0,23.11,"N","N"," ","N","N"
"HV0003","B02876","B02876","2020-04-30 21:29:45","2020-04-30 21:30:23","2020-04-30 21:33:06","2020-04-30 21:39:06",169,136,1.24,360,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 20:52:46",NA,"2020-04-30 21:00:11","2020-04-30 21:20:20",77,188,5.379,1209,21.65,0,0.54,1.92,0,NA,0,16.09,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 21:20:27",NA,"2020-04-30 21:24:15","2020-04-30 21:36:14",85,39,3.418,719,15.2,0,0.38,1.35,0,NA,0,9.82,"N","N","N","N","N"
"HV0003","B02682","B02682","2020-04-30 21:07:32","2020-04-30 21:09:20","2020-04-30 21:12:00","2020-04-30 21:28:49",247,126,4.81,1009,17.26,0,0.43,1.53,0,NA,0,13.74,"N","N"," ","N","N"
"HV0003","B02682","B02682","2020-04-30 21:33:25","2020-04-30 21:42:24","2020-04-30 21:43:27","2020-04-30 21:58:44",126,152,7.7,917,23.42,0,0.59,2.08,0,NA,0,16.16,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 21:02:03",NA,"2020-04-30 21:05:51","2020-04-30 21:23:09",127,182,7.635,1038,20.92,0,0.52,1.86,0,NA,0,17.17,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 21:25:48",NA,"2020-04-30 21:32:14","2020-04-30 21:53:39",250,78,2.962,1285,10.46,0,0.26,0.93,0,NA,3,14.05,"N","N","N","N","N"
"HV0003","B02682","B02682","2020-04-30 20:57:51","2020-04-30 20:59:11","2020-04-30 21:00:34","2020-04-30 21:14:29",244,50,6.82,835,20.63,0,0.52,1.83,2.75,NA,0,14.84,"N","N"," ","N","N"
"HV0003","B02682","B02682","2020-04-30 21:28:25","2020-04-30 21:33:57","2020-04-30 21:33:57","2020-04-30 21:53:17",41,60,6.13,1160,20.45,0,0.51,1.81,0,NA,0,16.8,"N","N"," ","N","N"
"HV0003","B02870","B02870","2020-04-30 20:58:24","2020-04-30 20:59:20","2020-04-30 21:01:41","2020-04-30 21:07:40",244,127,1.35,359,6.91,0,0.25,0.62,0,NA,3,5.39,"N","N"," ","N","N"
"HV0003","B02870","B02870","2020-04-30 21:17:25","2020-04-30 21:17:36","2020-04-30 21:19:42","2020-04-30 21:27:38",244,74,3.79,476,14.43,0,0.39,1.28,0,NA,1,8.16,"N","N"," ","N","N"
"HV0003","B02870","B02870","2020-04-30 21:38:00","2020-04-30 21:44:24","2020-04-30 21:44:44","2020-04-30 21:51:16",243,169,2.14,392,7.49,0,0.19,0.66,0,NA,0,5.64,"N","N"," ","N","N"
"HV0003","B02870","B02870","2020-04-30 21:47:57","2020-04-30 21:51:36","2020-04-30 21:51:59","2020-04-30 21:55:27",169,69,0.9,208,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02864","B02864","2020-04-30 21:46:08","2020-04-30 21:46:23","2020-04-30 21:47:48","2020-04-30 22:00:14",74,116,2.45,746,11.72,0,0.29,1.04,0,NA,0,8.94,"N","N"," ","N","N"
"HV0003","B02887","B02887","2020-04-30 21:16:25","2020-04-30 21:17:24","2020-04-30 21:18:20","2020-04-30 21:39:11",151,129,8.78,1251,27.05,6.12,0.83,2.94,0,NA,0,20.15,"N","N"," ","N","N"
"HV0003","B02878","B02878","2020-04-30 21:32:17","2020-04-30 21:33:39","2020-04-30 21:36:20","2020-04-30 21:45:25",47,168,1.88,545,9.39,0,0.23,0.83,0,NA,0,6.63,"N","N"," ","N","N"
"HV0003","B02878","B02878","2020-04-30 21:52:42","2020-04-30 21:56:15","2020-04-30 21:58:53","2020-04-30 22:03:35",169,78,1.27,283,7.42,0,0.19,0.66,0,NA,0,5.46,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 20:59:25",NA,"2020-04-30 21:03:33","2020-04-30 21:15:39",235,244,4.488,726,12.68,0,0.32,1.13,0,NA,0,11.06,"N","N","N","N","N"
"HV0003","B02884","B02884","2020-04-30 21:11:07","2020-04-30 21:17:45","2020-04-30 21:19:05","2020-04-30 21:38:22",10,76,6.11,1157,18.02,0,0.45,1.6,0,NA,0,16.42,"N","N"," ","N","N"
"HV0003","B02395","B02395","2020-04-30 21:15:56","2020-04-30 21:18:00","2020-04-30 21:20:24","2020-04-30 21:31:58",167,116,4.11,694,15.09,0,0,0,0,NA,1,10.33,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 21:09:39",NA,"2020-04-30 21:19:34","2020-04-30 21:30:03",177,71,3.357,629,15.46,0,0.39,1.37,0,NA,0,8.99,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 21:29:33",NA,"2020-04-30 21:35:47","2020-04-30 21:44:41",188,62,2.151,534,9.4,0,0.24,0.83,0,NA,0,6.85,"N","N","N","N","N"
"HV0003","B02883","B02883","2020-04-30 21:22:03","2020-04-30 21:27:45","2020-04-30 21:29:15","2020-04-30 21:46:48",188,85,2.94,1053,13.66,0,0.34,1.21,0,NA,0,12.05,"N","N"," ","N","N"
"HV0003","B02883","B02883","2020-04-30 21:53:50","2020-04-30 21:58:09","2020-04-30 21:59:18","2020-04-30 22:13:12",188,106,3.46,834,14.87,0,0.4,1.32,0,NA,1,10.79,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 21:03:42","2020-04-30 21:06:32","2020-04-30 21:08:08","2020-04-30 21:14:47",241,18,1.6,399,7.66,0,0.19,0.68,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 21:16:11","2020-04-30 21:16:15","2020-04-30 21:18:54","2020-04-30 21:27:50",18,32,2.9,536,10.64,0,0.27,0.94,0,NA,0,7.69,"N","N"," ","N","N"
"HV0003","B02875","B02875","2020-04-30 21:06:03","2020-04-30 21:07:49","2020-04-30 21:08:46","2020-04-30 21:16:33",237,236,1.4,467,7.24,0,0.18,0.64,2.75,NA,0,0,"N","N"," ","N","Y"
"HV0003","B02875","B02875","2020-04-30 21:33:20","2020-04-30 21:36:57","2020-04-30 21:40:33","2020-04-30 21:58:29",237,237,3.21,1076,16.8,0,0.42,1.49,2.75,NA,0,0,"N","N"," ","N","Y"
"HV0005","B02510",NA,"2020-04-30 20:54:44",NA,"2020-04-30 21:00:26","2020-04-30 21:12:43",21,67,3.042,737,12.71,0,0.32,1.13,0,NA,3,9.55,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 21:12:23",NA,"2020-04-30 21:17:32","2020-04-30 21:21:27",67,11,1.173,235,7.3,0,0.18,0.65,0,NA,0,5.47,"N","N","N","N","N"
"HV0003","B02887","B02887","2020-04-30 21:39:39","2020-04-30 21:43:39","2020-04-30 21:45:07","2020-04-30 21:56:55",21,55,3.18,708,13.12,0,0.33,1.16,0,NA,0,9.43,"N","N"," ","N","N"
